# Wordlist

# DATA
ID	ID	ALIGNMENT	COGIDS	CONCEPT	DOCULECT	FORM	SPANISH	TOKENS	VALUE	BORROWING	NOTE	SOURCE	SUBGROUP
60		ʈʂ u n g a	6604	ten	Chachapoyas	ĉunka	diez	ʈʂ u n g a	ĉunka				Quechua
61		tʃ u n k a	6604	ten	Chacpar	čunka	diez	tʃ u n k a	čunka				Quechua
62		ʈʂ u n g a	6604	ten	Chetilla	ĉunga	diez	ʈʂ u n g a	ĉunga				Quechua
64		tʃ u n k a	6604	ten	Curva	čunka	diez	tʃ u n k a	čunka				Quechua
65		tʃ u n k a	6604	ten	Cuzco	čunka	diez	tʃ u n k a	čunka				Quechua
67		tʃ u n k a	6604	ten	Huallaga	čunka	diez	tʃ u n k a	čunka				Quechua
68		ʈʂ u n k a	6604	ten	Huanca	trunka	diez	ʈʂ u n k a	trunka				Quechua
70		ʈ u n k a	6604	ten	Huangascar	trunka	diez	ʈ u n k a	trunka				Quechua
71		tʃ u ɲ k a	6604	ten	HuarazHuailas	chunka	diez	tʃ u ɲ k a	chunka				Quechua
72		tʃ u n g a	6604	ten	Imbabura	chunga	diez	tʃ u n g a	chunga				Quechua
77		tʃ u n g a	6604	ten	Lamas	chunka	diez	tʃ u n g a	chunka				Quechua
78		ʈʂ u n k a	6604	ten	Laraos	ĉunka	diez	ʈʂ u n k a	ĉunka				Quechua
79		ʈ u n k a	6604	ten	Lincha-Tana	trunka	diez	ʈ u n k a	trunka				Quechua
80		tʃ u n k a	6604	ten	Maragua	čunka	diez	tʃ u n k a	čunka				Quechua
81		tʃ u n g a	6604	ten	Napo	chunga	diez	tʃ u n g a	chunga				Quechua
82		ʈʂ u ŋ k a	6604	ten	Pacaraos	trunka	diez	ʈʂ u ŋ k a	trunka				Quechua
83		tʃ i n g u	6604	ten	Pastaza	chingu	diez	tʃ i n g u	chingu				Quechua
84		tʃ u n k a	6604	ten	Pocona	čunka	diez	tʃ u n k a	čunka				Quechua
86		tʃ u n k a	6604	ten	Puno	čunka	diez	tʃ u n k a	čunka				Quechua
87		tʃ u n g a	6604	ten	Putumayo	chunga	diez	tʃ u n g a	chunga				Quechua
88		tʃ u ɲ k a	6604	ten	Raimondi	chunka	diez	tʃ u ɲ k a	chunka				Quechua
89		ʈ u n k a	6604	ten	SanPedro	trunka	diez	ʈ u n k a	trunka				Quechua
90		tʃ u ŋ k a	6604	ten	Santiagueno	chunka	diez	tʃ u ŋ k a	chunka		in disuse		Quechua
92		tʃ u n g a	6604	ten	Serena	čunga	diez	tʃ u n g a	čunga				Quechua
94		tʃ u n k a	6604	ten	Taquile	čunka	diez	tʃ u n k a	čunka				Quechua
95		ʈʂ u ŋ k a	6604	ten	Tarma	ĉun̊ka	diez	ʈʂ u ŋ k a	ĉun̊ka				Quechua
96		tʃ u n g a	6604	ten	Troje	čunga	diez	tʃ u n g a	čunga				Quechua
98		tʃ u ɲ k a	6604	ten	Wari	chunka	diez	tʃ u ɲ k a	chunka				Quechua
99		ʈʂ u n k a	6604	ten	Yanac	ĉunka	diez	ʈʂ u n k a	ĉunka				Quechua
7419		tʃ u n g a	6604	ten	Azuay	chunga	diez	tʃ u n g a	chunga				
7683		ʈʂ u n k a	6604	ten	Jauja	trunka		ʈʂ u n k a	trunka				
#
2421		h a m u + t a	6654	think (over, about), to	Apurimac	hamuta	pensar (cogitar)	h a m u + t a	hamuta				Quechua
2422		j u j a	6655	think (over, about), to	Arma	yuya	pensar (cogitar)	j u j a	yuya				Quechua
2423		j u j a	6655	think (over, about), to	Atalla	yuya.	pensar (cogitar)	j u j a	yuya.				Quechua
2424		j u j a	6655	think (over, about), to	Ayacucho	yuya	pensar (cogitar)	j u j a	yuya				Quechua
2425		j u j a + n a	6655	think (over, about), to	Bobonaza	yuyana	pensar (cogitar)	j u j a + n a	yuyana				Quechua
2426		j u j a	6655	think (over, about), to	Chachapoyas	yuya	pensar (cogitar)	j u j a	yuya				Quechua
2427		j a r p a	6656	think (over, about), to	Chacpar	yarpa.	pensar (cogitar)	j a r p a	yarpa.		Evaluate morphological complexity		Quechua
2428		j u j a	6655	think (over, about), to	Chetilla	yuya.	pensar (cogitar)	j u j a	yuya.				Quechua
2430		j a r p a	6656	think (over, about), to	Curva	yarpa.	pensar (cogitar)	j a r p a	yarpa.				Quechua
2431		j u j a	6655	think (over, about), to	Cuzco	yuya.	pensar (cogitar)	j u j a	yuya.				Quechua
2433		j a r p a	6656	think (over, about), to	Huallaga	yarpa.	pensar (cogitar)	j a r p a	yarpa.				Quechua
2434		j ai n i + tʃ a + k u	233	think (over, about), to	Huanca	yaynitʃakuy	pensar (cogitar)	j ai n i + tʃ a + k u	yaynitʃakuy, yaynikatray				Quechua
2435		j ai n i + k a + ʈʂ a	233	think (over, about), to	Huanca	yaynikatray	pensar (cogitar)	j ai n i + k a + ʈʂ a	yaynitʃakuy, yaynikatray				Quechua
2436		- u m a + tʃ a + k u	2769	think (over, about), to	Huanca	umatʃakuy	pensar (cogitar)	u m a + tʃ a + k u	umatʃakuy				Quechua
2438		p e ɲ s a ɾ	232	think (over, about), to	HuarazHuailas	pensar	pensar (cogitar)	p e ɲ s a ɾ	pensar (cogitar)				Quechua
2439		j u j a + n a	6655	think (over, about), to	Imbabura	yuyana	pensar (cogitar)	j u j a + n a	yuyana				Quechua
2440		j a r p a	6656	think (over, about), to	Inkawasi	yarbu.	pensar (cogitar)	j a r p a	yarbu.				Quechua
2443		j u j a	6655	think (over, about), to	Lamas	yuya	pensar (cogitar)	j u j a	yuya				Quechua
2444		j a r p a	6656	think (over, about), to	Laraos	yarpa.	pensar (cogitar)	j a r p a	yarpa.				Quechua
2445		tʼ u k u	6660	think (over, about), to	Maragua	t'uku.	pensar (cogitar)	tʼ u k u	t'uku.				Quechua
2446		j u j a + n a	6655	think (over, about), to	Napo	yuyana	pensar (cogitar)	j u j a + n a	yuyana				Quechua
2447		j a ɾ p a	6656	think (over, about), to	Pacaraos	yarpa	pensar (cogitar)	j a ɾ p a	yarpa				Quechua
2448		j u j a + r i + n a	6655	think (over, about), to	Pastaza	yuyarina	pensar (cogitar)	j u j a + r i + n a	yuyarina				Quechua
2449		tʼ u k u	6660	think (over, about), to	Pocona	t'uku.	pensar (cogitar)	tʼ u k u	t'uku.				Quechua
2451		j u j a	6655	think (over, about), to	Puno	yuya.	pensar (cogitar)	j u j a	yuya.				Quechua
2452		j u j a	6655	think (over, about), to	Putumayo	yuya	pensar (cogitar)	j u j a	yuya				Quechua
2453		j a ɾ p ai	6656	think (over, about), to	Raimondi	yarpay	pensar (cogitar)	j a ɾ p ai	yarpay				Quechua
2454		j a tʃ ai	3326	think (over, about), to	Santiagueno	yachay	pensar (cogitar)	j a tʃ ai	yachay				Quechua
2456		j u j a	6655	think (over, about), to	Serena	yuya.	pensar (cogitar)	j u j a	yuya.				Quechua
2458		j u j a	6655	think (over, about), to	Taquile	yuya.	pensar (cogitar)	j u j a	yuya.				Quechua
2459		j a ɾ b a	6656	think (over, about), to	Tarma	yarba	pensar (cogitar)	j a ɾ b a	yarba				Quechua
2460		j u j a	6655	think (over, about), to	Troje	yuya.	pensar (cogitar)	j u j a	yuya.				Quechua
2461		j a ɾ p ai	6656	think (over, about), to	Wari	yarpay	pensar (cogitar)	j a ɾ p ai	yarpay				Quechua
2462		j a r p a	6656	think (over, about), to	Yanac	yarpa.	pensar (cogitar)	j a r p a	yarpa.				Quechua
7552		j u j a + n a	6655	think (over, about), to	Azuay	yuya-na	pensar (cogitar)	j u j a + n a	yuya-na				
7710		j a l p a	6656	think (over, about), to	Jauja	yalpa		j a l p a	yalpa				
#
3004		k ai	6702	this	Apuri	kay	este	k ai	kay				Quechua
3005		k ai	6702	this	Apurimac	kay	este	k ai	kay				Quechua
3006		k ai	6702	this	Arma	kay	este	k ai	kay				Quechua
3007		k ai	6702	this	Atalla	kay	este	k ai	kay				Quechua
3008		k ai	6702	this	Ayacucho	kay	este	k ai	kay				Quechua
3009		k ai	6702	this	Bobonaza	cai	este	k ai	cai				Quechua
3010		k ai	6702	this	Cacra-Hongos	kay	este	k ai	kay				Quechua
3011		k ai	6702	this	Chachapoyas	kay	este	k ai	kay				Quechua
3012		k eː	6702	this	Chacpar	ke:	este	k eː	ke:, kay				Quechua
3013		k ai	6702	this	Chacpar	kay	este	k ai	ke:, kay				Quechua
3014		k ai	6702	this	Chetilla	kay	este	k ai	kay				Quechua
3016		k ai	6702	this	Curva	kay	este	k ai	kay				Quechua
3017		k ai	6702	this	Cuzco	kay	este	k ai	kay				Quechua
3019		k ai	6702	this	Huallaga	kay	este	k ai	kay				Quechua
3020		k ai	6702	this	Huanca	kay	este	k ai	kay				Quechua
3022		k ai	6702	this	Huangascar	kay	este	k ai	kay				Quechua
3023		k ai	6702	this	Imbabura	kai	este	k ai	kai				Quechua
3024		k ai	6702	this	Inkawasi	kay	este	k ai	kay				Quechua
3027		k ai	6702	this	Lamas	kay	este	k ai	kay				Quechua
3028		k ai	6702	this	Laraos	kay	este	k ai	kay				Quechua
3029		k ai	6702	this	Lincha-Tana	kay	este	k ai	kay				Quechua
3030		k ai	6702	this	Maragua	kay	este	k ai	kay				Quechua
3031		k ai	6702	this	Napo	cai	este	k ai	cai				Quechua
3032		k ai	6702	this	Pacaraos	kay	este	k ai	kay				Quechua
3033		k ai	6702	this	Pastaza	cay	este	k ai	cay				Quechua
3034		k ai	6702	this	Pocona	kay	este	k ai	kay				Quechua
3036		k ai	6702	this	Puno	kay	este	k ai	kay				Quechua
3037		k ai	6702	this	Putumayo	cay	este	k ai	cay				Quechua
3038		k ai	6702	this	SanPedro	kay	este	k ai	kay				Quechua
3039		k ai	6702	this	Santiagueno	kay	este	k ai	kay		ka in prenominal position		Quechua
3041		k ai	6702	this	Serena	kay	este	k ai	kay				Quechua
3043		k ai	6702	this	Taquile	kay	este	k ai	kay				Quechua
3044		k ai	6702	this	Tarma	kay	este	k ai	kay				Quechua
3045		k ai	6702	this	Troje	kay	este	k ai	kay				Quechua
3046		k eː	6702	this	Yanac	ke:	este	k eː	ke:				Quechua
7428		k ai	6702	this	Azuay	cay	este	k ai	cay				
7684		k ai	6702	this	Jauja	kay		k ai	kay				
#
2767		q a m -	6747	thou (you sg.)	Apuri	qam	tú	q a m	qam				Quechua
2768		q a n -	6747	thou (you sg.)	Apurimac	qan	tú	q a n	qan				Quechua
2769		χ a m -	6747	thou (you sg.)	Arma	qam	tú	χ a m	qam				Quechua
2770		χ a m -	6747	thou (you sg.)	Atalla	χam	tú	χ a m	χam				Quechua
2771		χ a m -	6747	thou (you sg.)	Ayacucho	qam	tú	χ a m	qam				Quechua
2772		k a n -	6747	thou (you sg.)	Bobonaza	can	tú	k a n	can				Quechua
2773		q a m -	6747	thou (you sg.)	Cacra-Hongos	qam	tú	q a m	qam				Quechua
2774		k a m -	6747	thou (you sg.)	Chachapoyas	kam	tú	k a m	kam				Quechua
2775		q a m -	6747	thou (you sg.)	Chacpar	qam	tú	q a m	qam, ġam				Quechua
2776		ɢ a m -	6747	thou (you sg.)	Chacpar	ġam	tú	ɢ a m	qam, ġam				Quechua
2777		q a m -	6747	thou (you sg.)	Chetilla	qam	tú	q a m	qam				Quechua
2779		q a n -	6747	thou (you sg.)	Curva	qan	tú	q a n	qan				Quechua
2780		q a n -	6747	thou (you sg.)	Cuzco	qan	tú	q a n	qan				Quechua
2782		q a m -	6747	thou (you sg.)	Huallaga	qam	tú	q a m	qam				Quechua
2784		q a m -	6747	thou (you sg.)	Huanca	qam	tú	q a m	qam				Quechua
2786		q a m -	6747	thou (you sg.)	Huangascar	qam	tú	q a m	qam				Quechua
2787		q a m -	6747	thou (you sg.)	HuarazHuailas	qam	tú	q a m	qam				Quechua
2788		k a n -	6747	thou (you sg.)	Imbabura	kan	tú	k a n	kan				Quechua
2789		x a m -	6747	thou (you sg.)	Inkawasi	xam	tú	x a m	xam				Quechua
2793		k a m -	6747	thou (you sg.)	Lamas	kam	tú	k a m	kam				Quechua
2794		q a m -	6747	thou (you sg.)	Laraos	qam	tú	q a m	qam				Quechua
2795		q a m -	6747	thou (you sg.)	Lincha-Tana	qam	tú	q a m	qam				Quechua
2796		q a n -	6747	thou (you sg.)	Maragua	qan	tú	q a n	qan				Quechua
2797		k a n -	6747	thou (you sg.)	Napo	can	tú	k a n	can				Quechua
2798		ʁ a m -	6747	thou (you sg.)	Pacaraos	qam	tú	ʁ a m	qam				Quechua
2799		k a n -	6747	thou (you sg.)	Pastaza	can	tú	k a n	can				Quechua
2800		ʁ a n -	6747	thou (you sg.)	Pocona	γan	tú	ʁ a n	γan				Quechua
2802		q a n -	6747	thou (you sg.)	Puno	qan	tú	q a n	qan				Quechua
2803		k a m -	6747	thou (you sg.)	Putumayo	cam	tú	k a m	cam				Quechua
2804		q a m -	6747	thou (you sg.)	Raimondi	qam	tú	q a m	qam				Quechua
2805		q a m -	6747	thou (you sg.)	SanPedro	qam	tú	q a m	qam				Quechua
2806		q a m -	6747	thou (you sg.)	Santiagueno	qam	tú	q a m	qam				Quechua
2808		k a n -	6747	thou (you sg.)	Serena	kan	tú	k a n	kan				Quechua
2810		q a n -	6747	thou (you sg.)	Taquile	qan	tú	q a n	qan				Quechua
2811		χ a m -	6747	thou (you sg.)	Tarma	xam	tú	χ a m	xam				Quechua
2812		k a n -	6747	thou (you sg.)	Troje	kan	tú	k a n	kan				Quechua
2814		q a m -	6747	thou (you sg.)	Wari	qam	tú	q a m	qam				Quechua
2815		q a m -	6747	thou (you sg.)	Yanac	qam	tú	q a m	qam				Quechua
7424		k a n -	6747	thou (you sg.)	Azuay	can	tú	k a n	can				
7685		q a m -	6747	thou (you sg.)	Jauja	qam		q a m	qam				
#
3577		k i m s a	6799	three	Apuri	kimsa	tres	k i m s a	kimsa				Quechua
3578		k i n s a	6799	three	Apurimac	kinsa	tres	k i n s a	kinsa				Quechua
3579		k i m s a	6799	three	Arma	kimsa	tres	k i m s a	kimsa				Quechua
3580		k i m z a	6799	three	Atalla	kimza	tres	k i m z a	kimza				Quechua
3581		k i m s a	6799	three	Ayacucho	kimsa	tres	k i m s a	kimsa				Quechua
3582		k i m s a	6799	three	Bobonaza	quimsa	tres	k i m s a	quimsa				Quechua
3583		k i m s a	6799	three	Cacra-Hongos	kimsa	tres	k i m s a	kimsa				Quechua
3584		k i m s a	6799	three	Chachapoyas	kimsa	tres	k i m s a	kimsa				Quechua
3585		k i m - a	6799	three	Chacpar	kima	tres	k i m a	kima				Quechua
3586		k i m s a	6799	three	Chetilla	kimsa	tres	k i m s a	kimsa				Quechua
3588		k i m s a	6799	three	Curva	kimsa	tres	k i m s a	kimsa				Quechua
3589		k i n s a	6799	three	Cuzco	kinsa	tres	k i n s a	kinsa				Quechua
3591		k i m s a	6799	three	Huallaga	kimsa	tres	k i m s a	kimsa				Quechua
3592		k i m s a	6799	three	Huanca	kimsa	tres	k i m s a	kimsa				Quechua
3594		k i m s a	6799	three	Huangascar	kimsa	tres	k i m s a	kimsa				Quechua
3595		k i m - a	6799	three	HuarazHuailas	kima	tres	k i m a	kima				Quechua
3596		k i m s a	6799	three	Imbabura	kimsa	tres	k i m s a	kimsa				Quechua
3597		k i m s a	6799	three	Inkawasi	kimsa	tres	k i m s a	kimsa				Quechua
3601		k i m s a	6799	three	Lamas	kimsa	tres	k i m s a	kimsa				Quechua
3602		k i m s a	6799	three	Laraos	kimsa	tres	k i m s a	kimsa				Quechua
3603		k i m s a	6799	three	Lincha-Tana	kimsa	tres	k i m s a	kimsa				Quechua
3604		k i n s a	6799	three	Maragua	kinsa	tres	k i n s a	kinsa				Quechua
3605		k i m s a	6799	three	Napo	quimsa	tres	k i m s a	quimsa				Quechua
3606		k i m - a	6799	three	Pacaraos	kima	tres	k i m a	kima		not an error, there is no s		Quechua
3607		k i m s a	6799	three	Pastaza	quimsa	tres	k i m s a	quimsa				Quechua
3608		k i n s a	6799	three	Pocona	kinsa	tres	k i n s a	kinsa				Quechua
3610		k i m s a	6799	three	Puno	kimsa	tres	k i m s a	kimsa				Quechua
3611		k i m s a	6799	three	Putumayo	quimsa	tres	k i m s a	quimsa				Quechua
3612		k i m s a	6799	three	Raimondi	kimsa	tres	k i m s a	kimsa				Quechua
3613		k i m s a	6799	three	SanPedro	kimsa	tres	k i m s a	kimsa				Quechua
3614		k i m s a	6799	three	Santiagueno	kimsa	tres	k i m s a	kimsa				Quechua
3616		k i n s a	6799	three	Serena	kinsa	tres	k i n s a	kinsa				Quechua
3618		k i m s a	6799	three	Taquile	kimsa	tres	k i m s a	kimsa				Quechua
3619		k i m - a	6799	three	Tarma	kima	tres	k i m a	kima				Quechua
3620		k i m s a	6799	three	Troje	kimsa	tres	k i m s a	kimsa				Quechua
3622		k i m s a	6799	three	Wari	kimsa	tres	k i m s a	kimsa				Quechua
3623		k i n s a	6799	three	Yanac	kinsa	tres	k i n s a	kinsa				Quechua
7412		k i m s a	6799	three	Azuay	quimsa	tres	k i m s a	quimsa				
7686		k i m s a	6799	three	Jauja	kimsa		k i m s a	kimsa				
#
647		p i ʃ i p a	6849	tire	Apuri	pishipa	cansar(se)	p i ʃ i p a	pishipa				Quechua
648		p i s i p a	6849	tire	Apurimac	pisipa	cansar(se)	p i s i p a	pisipa				Quechua
649		m a tʃ i t a + k u	6858	tire	Apurimac	machitaku	cansar(se)	m a tʃ i t a + k u	machitaku				Quechua
650		s ai k a -	6848	tire	Arma	sayka	cansar(se)	s ai k a	sayka				Quechua
651		p i s i p a	6849	tire	Atalla	pisi.pa	cansar(se)	p i s i p a	pisi.pa				Quechua
652		p i s i p a	6849	tire	Ayacucho	pisipa	cansar(se)	p i s i p a	pisipa				Quechua
653		s a m b ai - - n a	101	tire	Bobonaza	sambayna	cansar(se)	s a m b ai n a	sambayna				Quechua
654		p i ʃ i p a	6849	tire	Cacra-Hongos	pishipa	cansar(se)	p i ʃ i p a	pishipa				Quechua
655		ç ai k u -	6848	tire	Chachapoyas	shayku	cansar(se)	ç ai k u	shayku				Quechua
656		p i ʃ i p a	6849	tire	Chacpar	piši'pa	cansar(se)	p i ʃ i p a	piši'pa				Quechua
657		ʃ ai k u -	6848	tire	Chetilla	ša.yku	cansar(se)	ʃ ai k u	ša.yku				Quechua
659		s ai kʼ u -	6848	tire	Curva	sa.yk'u	cansar(se)	s ai kʼ u	sa.yk'u				Quechua
660		s ai kʼ u -	6848	tire	Cuzco	sa.yk'u	cansar(se)	s ai kʼ u	sa.yk'u				Quechua
662		p i ʃ i p a	6849	tire	Huallaga	piši.pa	cansar(se)	p i ʃ i p a	piši.pa				Quechua
663		p i ʃ i p a	6849	tire	Huanca	pishipay	cansar(se)	p i ʃ i p a	pishipay				Quechua
664		p i ʃ i p a	6849	tire	Jauja	pishipay	cansar(se)	p i ʃ i p a	pishipay				Quechua
665		u t i k a	107	tire	Huanca	utikay	cansar(se)	u t i k a	utikay				Quechua
667		p i ʃ i p a	6849	tire	Huangascar	pishipa	cansar(se)	p i ʃ i p a	pishipa				Quechua
668		p i ʃ i p aː	6849	tire	HuarazHuailas	pishipaay	cansar(se)	p i ʃ i p aː	pishipaay				Quechua
669		ʃ ai x u - + ʃ k a	6848	tire	Imbabura	shaijushka	cansar(se)	ʃ ai x u + ʃ k a	shaijushka		tired (adjective)		Quechua
670		ʃ ai k u -	6848	tire	Inkawasi	ša.yku	cansar(se)	ʃ ai k u	ša.yku				Quechua
673		ç ai k u -	6848	tire	Lamas	shayku	cansar(se)	ç ai k u	shayku				Quechua
674		ʃ ai k u -	6848	tire	Laraos	ša.yku	cansar(se)	ʃ ai k u	ša.yku				Quechua
675		p i ʃ i p a	6849	tire	Lincha-Tana	pishipa	cansar(se)	p i ʃ i p a	pishipa				Quechua
676		s ai kʼ u -	6848	tire	Maragua	sa.yk'u	cansar(se)	s ai kʼ u	sa.yk'u				Quechua
677		s a m b ai - - n a	101	tire	Napo	sambayna	cansar(se)	s a m b ai n a	sambayna				Quechua
678		p i ç i k a:	6849	tire	Pacaraos	pishi-kaa	cansar(se)	p i ç i k a:	pishi-kaa		ka/ku alternation		Quechua
679		ʃ ai k u - + n a	6848	tire	Pastaza	shaycuna	cansar(se)	ʃ ai k u + n a	shaycuna				Quechua
680		s a m b a j a n a	101	tire	Pastaza	sambayana	cansar(se)	s a m b a j a n a	sambayana				Quechua
681		s ai kʼ u -	6848	tire	Pocona	sa.yk'u	cansar(se)	s ai kʼ u	sa.yk'u				Quechua
683		s ai kʼ u -	6848	tire	Puno	sa.yk'u	cansar(se)	s ai kʼ u	sa.yk'u				Quechua
684		a m i	6855	tire	Putumayo	ami	cansar(se)	a m i	ami, sambaya, saycuri				Quechua
685		s a m b a j a - -	101	tire	Putumayo	sambaya	cansar(se)	s a m b a j a	ami, sambaya, saycuri				Quechua
686		s ai k u - + r i	6848	tire	Putumayo	saycuri	cansar(se)	s ai k u + r i	ami, sambaya, saycuri				Quechua
687		p i ʃ i p aː	6849	tire	Raimondi	pishipaay	cansar(se)	p i ʃ i p aː	pishipaay				Quechua
688		p i ʃ i p a	6849	tire	SanPedro	pishipa	cansar(se)	p i ʃ i p a	pishipa				Quechua
689		s ai k u s	6848	tire	Santiagueno	saykus	cansar(se)	s ai k u s	saykus				Quechua
691		s a m b a j a - -	101	tire	Serena	samba.ya	cansar(se)	s a m b a j a	samba.ya				Quechua
693		s ai kʼ u -	6848	tire	Taquile	sa.yk'u	cansar(se)	s ai kʼ u	sa.yk'u				Quechua
694		ç ai g u -	6848	tire	Tarma	šaygu	cansar(se)	ç ai g u	šaygu		also: stop going, stand still		Quechua
695		ʃ ai k u -	6848	tire	Troje	ša.yku	cansar(se)	ʃ ai k u	ša.yku				Quechua
696		p i ʃ i p aː	6849	tire	Wari	pishipaay	cansar(se)	p i ʃ i p aː	pishipaay				Quechua
697		ʃ e: k u -	6848	tire	Yanac	še:ku	cansar(se)	ʃ e: k u	še:ku				Quechua
7519		ʃ ai k u - + tʃ i + n a	6848	tire	Azuay	shaycu-chi-na	cansar(se)	ʃ ai k u + tʃ i + n a	shaycu-chi-na				
7687		u t i k a	107	tire	Jauja	utikay		u t i k a	utikay				
#
3625		q a ʎ u	6920	tongue	Apuri	qallu	lengua	q a ʎ u	qallu				Quechua
3626		q a ʎ u	6920	tongue	Apurimac	qallu	lengua	q a ʎ u	qallu				Quechua
3627		χ a ʎ u	6920	tongue	Arma	qallu	lengua	χ a ʎ u	qallu				Quechua
3628		χ a ʎ u	6920	tongue	Atalla	χaλu	lengua	χ a ʎ u	χaλu				Quechua
3629		χ a ʎ u	6920	tongue	Ayacucho	qallu	lengua	χ a ʎ u	qallu				Quechua
3630		k a ʎ u	6920	tongue	Bobonaza	callu	lengua	k a ʎ u	callu				Quechua
3631		q a ʎ u	6920	tongue	Cacra-Hongos	qallu	lengua	q a ʎ u	qallu				Quechua
3632		k a dʑ u	6920	tongue	Chachapoyas	kallu	lengua	k a dʑ u	kallu				Quechua
3633		q a ʎ u	6920	tongue	Chacpar	qaλu	lengua	q a ʎ u	qaλu				Quechua
3634		q a dʑ u	6920	tongue	Chetilla	qadyu	lengua	q a dʑ u	qadyu				Quechua
3636		q a ʎ u	6920	tongue	Curva	qaλu	lengua	q a ʎ u	qaλu				Quechua
3637		q a ʎ u	6920	tongue	Cuzco	qaλu	lengua	q a ʎ u	qaλu				Quechua
3639		q a ʎ u	6920	tongue	Huallaga	qaλu	lengua	q a ʎ u	qaλu				Quechua
3641		h a ʎ u	6920	tongue	Huanca	qallu	lengua	h a ʎ u	qallu				Quechua
3643		q a ʎ u	6920	tongue	Huangascar	qallu	lengua	q a ʎ u	qallu				Quechua
3644		q a ʎ u	6920	tongue	HuarazHuailas	qallu	lengua	q a ʎ u	qallu				Quechua
3645		x a ʎ u	6920	tongue	Imbabura	jallu	lengua	x a ʎ u	jallu				Quechua
3646		q a dʒ u	6920	tongue	Inkawasi	qadžu	lengua	q a dʒ u	qadžu, χadžu				Quechua
3647		χ a dʒ u	6920	tongue	Inkawasi	χadžu	lengua	χ a dʒ u	qadžu, χadžu				Quechua
3651		k a dʑ u	6920	tongue	Lamas	kallu	lengua	k a dʑ u	kallu				Quechua
3652		q a ʎ u	6920	tongue	Laraos	qaλu	lengua	q a ʎ u	qaλu				Quechua
3653		q a ʎ u	6920	tongue	Lincha-Tana	qallu	lengua	q a ʎ u	qallu				Quechua
3654		q a ʎ u	6920	tongue	Maragua	qaλu	lengua	q a ʎ u	qaλu				Quechua
3655		k a ʎ u	6920	tongue	Napo	callu	lengua	k a ʎ u	callu				Quechua
3656		ʁ a ʎ u	6920	tongue	Pacaraos	qallu	lengua	ʁ a ʎ u	qallu, qalu				Quechua
3657		ʁ a l u	6920	tongue	Pacaraos	qalu	lengua	ʁ a l u	qallu, qalu				Quechua
3658		k a ʎ u	6920	tongue	Pastaza	callu	lengua	k a ʎ u	callu				Quechua
3659		ɢ a ʎ u	6920	tongue	Pocona	ġaλu	lengua	ɢ a ʎ u	ġaλu				Quechua
3661		q a ʎ u	6920	tongue	Puno	qaλu	lengua	q a ʎ u	qaλu				Quechua
3662		k a ʎ u	6920	tongue	Putumayo	callu	lengua	k a ʎ u	callu				Quechua
3663		q a ʎ u	6920	tongue	Raimondi	qallu	lengua	q a ʎ u	qallu				Quechua
3664		q a ʎ u	6920	tongue	SanPedro	qallu	lengua	q a ʎ u	qallu				Quechua
3666		q a ʒ u	6920	tongue	Santiagueno	qallu	lengua	q a ʒ u	qallu				Quechua
3669		k a ʎ u	6920	tongue	Serena	kaλu	lengua	k a ʎ u	kaλu				Quechua
3671		q a ʎ u	6920	tongue	Taquile	qaλu	lengua	q a ʎ u	qaλu				Quechua
3672		χ a ʎ u	6920	tongue	Tarma	xal̃u	lengua	χ a ʎ u	xal̃u				Quechua
3673		kʰ a ʒ u	6920	tongue	Troje	khažu	lengua	kʰ a ʒ u	khažu				Quechua
3675		q a ʎ u	6920	tongue	Wari	qallu	lengua	q a ʎ u	qallu				Quechua
3676		q a ʎ u	6920	tongue	Yanac	qaλu	lengua	q a ʎ u	qaλu				Quechua
7439		k a ʎ u	6920	tongue	Azuay	callu	lengua	k a ʎ u	callu				
7688		h a ʎ u	6920	tongue	Jauja	qallu		h a ʎ u	qallu				
#
3678		k i ɾ u	6974	tooth	Apuri	kiru	diente	k i ɾ u	kiru				Quechua
3679		k i r u	6974	tooth	Apurimac	kiru	diente	k i r u	kiru				Quechua
3680		k i ɾ u	6974	tooth	Arma	kiru	diente	k i ɾ u	kiru				Quechua
3681		k i r u	6974	tooth	Atalla	kiru	diente	k i r u	kiru				Quechua
3682		k i ɾ u	6974	tooth	Ayacucho	kiru	diente	k i ɾ u	kiru				Quechua
3683		k i r u	6974	tooth	Bobonaza	quiru	diente	k i r u	quiru		También es pico.		Quechua
3684		k i l u	6974	tooth	Cacra-Hongos	kiru	diente	k i l u	kiru				Quechua
3685		k i r u	6974	tooth	Chachapoyas	kiru	diente	k i r u	kiru				Quechua
3686		k i r u	6974	tooth	Chacpar	kiru	diente	k i r u	kiru				Quechua
3687		k i r u	6974	tooth	Chetilla	kiru	diente	k i r u	kiru				Quechua
3689		k i r u	6974	tooth	Curva	kiru	diente	k i r u	kiru				Quechua
3690		k i r u	6974	tooth	Cuzco	kiru	diente	k i r u	kiru				Quechua
3692		k i r u	6974	tooth	Huallaga	kiru	diente	k i r u	kiru				Quechua
3693		k i l u	6974	tooth	Huanca	kilu	diente	k i l u	kilu				Quechua
3695		k i ɾ u	6974	tooth	Huangascar	kiru	diente	k i ɾ u	kiru				Quechua
3696		k i ɾ u	6974	tooth	HuarazHuailas	kiru	diente	k i ɾ u	kiru				Quechua
3697		k i ɾ u	6974	tooth	Imbabura	kiru	diente	k i ɾ u	kiru				Quechua
